ZIP Code,HUD Area Code,HUD Fair Market Rent Area Name,SAFMR 0BR,SAFMR 0BR - 90% Payment Standard,SAFMR 0BR - 110% Payment Standard,SAFMR 1BR,SAFMR 1BR - 90% Payment Standard,SAFMR 1BR - 110% Payment Standard,SAFMR 2BR,SAFMR 2BR - 90% Payment Standard,SAFMR 2BR - 110% Payment Standard,SAFMR 3BR,SAFMR 3BR - 90% Payment Standard,SAFMR 3BR - 110% Payment Standard,SAFMR 4BR,SAFMR 4BR - 90% Payment Standard,SAFMR 4BR - 110% Payment Standard
12007,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12008,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,810","$1,629","$1,991","$1,990","$1,791","$2,189"
12009,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,100",$990,"$1,210","$1,260","$1,134","$1,386","$1,520","$1,368","$1,672","$1,830","$1,647","$2,013","$2,020","$1,818","$2,222"
12010,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12018,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,190","$1,071","$1,309","$1,360","$1,224","$1,496","$1,650","$1,485","$1,815","$1,990","$1,791","$2,189","$2,190","$1,971","$2,409"
12019,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,110",$999,"$1,221","$1,270","$1,143","$1,397","$1,530","$1,377","$1,683","$1,840","$1,656","$2,024","$2,030","$1,827","$2,233"
12020,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,330","$1,197","$1,463","$1,520","$1,368","$1,672","$1,840","$1,656","$2,024","$2,220","$1,998","$2,442","$2,440","$2,196","$2,684"
12022,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,110",$999,"$1,221","$1,270","$1,143","$1,397","$1,530","$1,377","$1,683","$1,840","$1,656","$2,024","$2,030","$1,827","$2,233"
12023,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$920,$828,"$1,012","$1,060",$954,"$1,166","$1,280","$1,152","$1,408","$1,540","$1,386","$1,694","$1,700","$1,530","$1,870"
12024,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,100",$990,"$1,210","$1,200","$1,080","$1,320","$1,430","$1,287","$1,573","$1,720","$1,548","$1,892","$1,890","$1,701","$2,079"
12025,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12027,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,570","$1,413","$1,727","$1,800","$1,620","$1,980","$2,180","$1,962","$2,398","$2,630","$2,367","$2,893","$2,890","$2,601","$3,179"
12028,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,650","$1,485","$1,815","$1,770","$1,593","$1,947"
12031,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12033,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,110",$999,"$1,221","$1,270","$1,143","$1,397","$1,540","$1,386","$1,694","$1,860","$1,674","$2,046","$2,040","$1,836","$2,244"
12035,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$940,$846,"$1,034","$1,070",$963,"$1,177","$1,290","$1,161","$1,419","$1,560","$1,404","$1,716","$1,720","$1,548","$1,892"
12036,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12040,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,060",$954,"$1,166","$1,220","$1,098","$1,342","$1,470","$1,323","$1,617","$1,770","$1,593","$1,947","$1,950","$1,755","$2,145"
12041,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,000",$900,"$1,100","$1,150","$1,035","$1,265","$1,390","$1,251","$1,529","$1,670","$1,503","$1,837","$1,840","$1,656","$2,024"
12043,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12045,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,180","$1,062","$1,298","$1,350","$1,215","$1,485","$1,630","$1,467","$1,793","$1,960","$1,764","$2,156","$2,160","$1,944","$2,376"
12046,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$990,$891,"$1,089","$1,120","$1,008","$1,232","$1,350","$1,215","$1,485","$1,650","$1,485","$1,815","$1,810","$1,629","$1,991"
12047,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12052,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,140","$1,026","$1,254","$1,310","$1,179","$1,441","$1,580","$1,422","$1,738","$1,900","$1,710","$2,090","$2,090","$1,881","$2,299"
12053,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12054,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,320","$1,188","$1,452","$1,510","$1,359","$1,661","$1,830","$1,647","$2,013","$2,200","$1,980","$2,420","$2,430","$2,187","$2,673"
12055,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12056,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,080",$972,"$1,188","$1,230","$1,107","$1,353","$1,490","$1,341","$1,639","$1,800","$1,620","$1,980","$1,980","$1,782","$2,178"
12057,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,000",$900,"$1,100","$1,080",$972,"$1,188","$1,330","$1,197","$1,463","$1,680","$1,512","$1,848","$1,770","$1,593","$1,947"
12059,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$920,$828,"$1,012","$1,050",$945,"$1,155","$1,270","$1,143","$1,397","$1,530","$1,377","$1,683","$1,680","$1,512","$1,848"
12061,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,380","$1,242","$1,518","$1,580","$1,422","$1,738","$1,910","$1,719","$2,101","$2,300","$2,070","$2,530","$2,530","$2,277","$2,783"
12062,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$990,$891,"$1,089","$1,110",$999,"$1,221","$1,340","$1,206","$1,474","$1,610","$1,449","$1,771","$1,770","$1,593","$1,947"
12063,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,120","$1,008","$1,232","$1,280","$1,152","$1,408","$1,550","$1,395","$1,705","$1,860","$1,674","$2,046","$2,050","$1,845","$2,255"
12064,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,050",$945,"$1,155","$1,290","$1,161","$1,419","$1,560","$1,404","$1,716","$1,710","$1,539","$1,881"
12065,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,140","$1,026","$1,254","$1,310","$1,179","$1,441","$1,580","$1,422","$1,738","$1,900","$1,710","$2,090","$2,090","$1,881","$2,299"
12066,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,830","$1,647","$2,013","$1,990","$1,791","$2,189"
12067,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12071,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12073,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12074,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,130","$1,017","$1,243","$1,300","$1,170","$1,430","$1,570","$1,413","$1,727","$1,890","$1,701","$2,079","$2,080","$1,872","$2,288"
12076,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$950,$855,"$1,045","$1,090",$981,"$1,199","$1,320","$1,188","$1,452","$1,590","$1,431","$1,749","$1,750","$1,575","$1,925"
12077,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,220","$1,098","$1,342","$1,400","$1,260","$1,540","$1,690","$1,521","$1,859","$2,040","$1,836","$2,244","$2,240","$2,016","$2,464"
12082,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,140","$1,026","$1,254","$1,310","$1,179","$1,441","$1,580","$1,422","$1,738","$1,900","$1,710","$2,090","$2,090","$1,881","$2,299"
12083,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$940,$846,"$1,034","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,580","$1,422","$1,738","$1,730","$1,557","$1,903"
12084,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,310","$1,179","$1,441","$1,500","$1,350","$1,650","$1,810","$1,629","$1,991","$2,180","$1,962","$2,398","$2,400","$2,160","$2,640"
12085,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12086,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12087,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,010",$909,"$1,111","$1,060",$954,"$1,166","$1,260","$1,134","$1,386","$1,720","$1,548","$1,892","$1,870","$1,683","$2,057"
12089,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,040",$936,"$1,144","$1,190","$1,071","$1,309","$1,440","$1,296","$1,584","$1,730","$1,557","$1,903","$1,910","$1,719","$2,101"
12090,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12092,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$920,$828,"$1,012","$1,060",$954,"$1,166","$1,280","$1,152","$1,408","$1,540","$1,386","$1,694","$1,700","$1,530","$1,870"
12093,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12094,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,110",$999,"$1,221","$1,350","$1,215","$1,485","$1,640","$1,476","$1,804","$1,780","$1,602","$1,958"
12107,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12110,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,260","$1,134","$1,386","$1,450","$1,305","$1,595","$1,750","$1,575","$1,925","$2,110","$1,899","$2,321","$2,320","$2,088","$2,552"
12118,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$940,$846,"$1,034","$1,080",$972,"$1,188","$1,300","$1,170","$1,430","$1,570","$1,413","$1,727","$1,720","$1,548","$1,892"
12120,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,030",$927,"$1,133","$1,240","$1,116","$1,364","$1,510","$1,359","$1,661","$1,660","$1,494","$1,826"
12121,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$950,$855,"$1,045","$1,090",$981,"$1,199","$1,320","$1,188","$1,452","$1,600","$1,440","$1,760","$1,750","$1,575","$1,925"
12122,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12123,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$930,$837,"$1,023","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12128,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12131,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12133,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,040",$936,"$1,144","$1,190","$1,071","$1,309","$1,440","$1,296","$1,584","$1,730","$1,557","$1,903","$1,910","$1,719","$2,101"
12134,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12137,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12138,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,000",$900,"$1,100","$1,150","$1,035","$1,265","$1,390","$1,251","$1,529","$1,670","$1,503","$1,837","$1,840","$1,656","$2,024"
12140,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12141,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,000",$900,"$1,100","$1,150","$1,035","$1,265","$1,390","$1,251","$1,529","$1,670","$1,503","$1,837","$1,840","$1,656","$2,024"
12143,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$930,$837,"$1,023","$1,070",$963,"$1,177","$1,290","$1,161","$1,419","$1,560","$1,404","$1,716","$1,710","$1,539","$1,881"
12144,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,160","$1,044","$1,276","$1,320","$1,188","$1,452","$1,600","$1,440","$1,760","$1,930","$1,737","$2,123","$2,120","$1,908","$2,332"
12147,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12148,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$950,$855,"$1,045","$1,080",$972,"$1,188","$1,310","$1,179","$1,441","$1,580","$1,422","$1,738","$1,740","$1,566","$1,914"
12149,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12150,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,050",$945,"$1,155","$1,190","$1,071","$1,309","$1,450","$1,305","$1,595","$1,750","$1,575","$1,925","$1,920","$1,728","$2,112"
12151,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,420","$1,278","$1,562","$1,630","$1,467","$1,793","$1,970","$1,773","$2,167","$2,370","$2,133","$2,607","$2,610","$2,349","$2,871"
12153,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,110",$999,"$1,221","$1,280","$1,152","$1,408","$1,550","$1,395","$1,705","$1,860","$1,674","$2,046","$2,050","$1,845","$2,255"
12154,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$940,$846,"$1,034","$1,050",$945,"$1,155","$1,280","$1,152","$1,408","$1,570","$1,413","$1,727","$1,700","$1,530","$1,870"
12156,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,210","$1,089","$1,331","$1,290","$1,161","$1,419","$1,520","$1,368","$1,672","$1,830","$1,647","$2,013","$2,010","$1,809","$2,211"
12157,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12158,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,480","$1,332","$1,628","$1,700","$1,530","$1,870","$2,050","$1,845","$2,255","$2,470","$2,223","$2,717","$2,720","$2,448","$2,992"
12159,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,220","$1,098","$1,342","$1,400","$1,260","$1,540","$1,690","$1,521","$1,859","$2,040","$1,836","$2,244","$2,240","$2,016","$2,464"
12160,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$940,$846,"$1,034","$1,070",$963,"$1,177","$1,300","$1,170","$1,430","$1,570","$1,413","$1,727","$1,720","$1,548","$1,892"
12161,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,480","$1,332","$1,628","$1,700","$1,530","$1,870","$2,050","$1,845","$2,255","$2,470","$2,223","$2,717","$2,720","$2,448","$2,992"
12166,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12167,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12168,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$930,$837,"$1,023","$1,040",$936,"$1,144","$1,260","$1,134","$1,386","$1,520","$1,368","$1,672","$1,670","$1,503","$1,837"
12169,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,010",$909,"$1,111","$1,150","$1,035","$1,265","$1,390","$1,251","$1,529","$1,680","$1,512","$1,848","$1,850","$1,665","$2,035"
12170,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,170","$1,053","$1,287","$1,340","$1,206","$1,474","$1,620","$1,458","$1,782","$1,950","$1,755","$2,145","$2,150","$1,935","$2,365"
12175,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$970,$873,"$1,067","$1,080",$972,"$1,188","$1,310","$1,179","$1,441","$1,580","$1,422","$1,738","$1,740","$1,566","$1,914"
12180,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,040",$936,"$1,144","$1,190","$1,071","$1,309","$1,440","$1,296","$1,584","$1,730","$1,557","$1,903","$1,910","$1,719","$2,101"
12181,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,040",$936,"$1,144","$1,190","$1,071","$1,309","$1,440","$1,296","$1,584","$1,730","$1,557","$1,903","$1,910","$1,719","$2,101"
12182,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,030",$927,"$1,133","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,660","$1,494","$1,826"
12183,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12184,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,100",$990,"$1,210","$1,100",$990,"$1,210","$1,260","$1,134","$1,386","$1,520","$1,368","$1,672","$1,670","$1,503","$1,837"
12185,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,120","$1,008","$1,232","$1,360","$1,224","$1,496","$1,640","$1,476","$1,804","$1,800","$1,620","$1,980"
12186,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,050",$945,"$1,155","$1,210","$1,089","$1,331","$1,460","$1,314","$1,606","$1,760","$1,584","$1,936","$1,940","$1,746","$2,134"
12187,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12188,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,040",$936,"$1,144","$1,190","$1,071","$1,309","$1,440","$1,296","$1,584","$1,730","$1,557","$1,903","$1,910","$1,719","$2,101"
12189,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$950,$855,"$1,045","$1,080",$972,"$1,188","$1,310","$1,179","$1,441","$1,580","$1,422","$1,738","$1,740","$1,566","$1,914"
12193,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$940,$846,"$1,034","$1,050",$945,"$1,155","$1,260","$1,134","$1,386","$1,570","$1,413","$1,727","$1,720","$1,548","$1,892"
12194,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12196,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,040",$936,"$1,144","$1,260","$1,134","$1,386","$1,520","$1,368","$1,672","$1,670","$1,503","$1,837"
12198,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$950,$855,"$1,045","$1,090",$981,"$1,199","$1,320","$1,188","$1,452","$1,590","$1,431","$1,749","$1,750","$1,575","$1,925"
12201,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12202,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,030",$927,"$1,133","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,660","$1,494","$1,826"
12203,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,210","$1,089","$1,331","$1,390","$1,251","$1,529","$1,680","$1,512","$1,848","$2,020","$1,818","$2,222","$2,230","$2,007","$2,453"
12204,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,110",$999,"$1,221","$1,270","$1,143","$1,397","$1,530","$1,377","$1,683","$1,840","$1,656","$2,024","$2,030","$1,827","$2,233"
12205,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,180","$1,062","$1,298","$1,350","$1,215","$1,485","$1,630","$1,467","$1,793","$1,960","$1,764","$2,156","$2,160","$1,944","$2,376"
12206,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,050",$945,"$1,155","$1,210","$1,089","$1,331","$1,460","$1,314","$1,606","$1,760","$1,584","$1,936","$1,940","$1,746","$2,134"
12207,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,180","$1,062","$1,298","$1,350","$1,215","$1,485","$1,630","$1,467","$1,793","$1,960","$1,764","$2,156","$2,160","$1,944","$2,376"
12208,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,080",$972,"$1,188","$1,240","$1,116","$1,364","$1,500","$1,350","$1,650","$1,810","$1,629","$1,991","$1,990","$1,791","$2,189"
12209,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,000",$900,"$1,100","$1,150","$1,035","$1,265","$1,390","$1,251","$1,529","$1,670","$1,503","$1,837","$1,840","$1,656","$2,024"
12210,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,000",$900,"$1,100","$1,150","$1,035","$1,265","$1,390","$1,251","$1,529","$1,670","$1,503","$1,837","$1,840","$1,656","$2,024"
12211,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,420","$1,278","$1,562","$1,620","$1,458","$1,782","$1,960","$1,764","$2,156","$2,360","$2,124","$2,596","$2,600","$2,340","$2,860"
12212,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12220,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12222,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,170","$1,053","$1,287","$1,340","$1,206","$1,474","$1,620","$1,458","$1,782","$1,950","$1,755","$2,145","$2,150","$1,935","$2,365"
12223,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12226,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12227,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12236,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12237,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12247,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12260,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12288,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,250","$1,125","$1,375","$1,510","$1,359","$1,661","$1,820","$1,638","$2,002","$2,000","$1,800","$2,200"
12301,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,000",$900,"$1,100","$1,150","$1,035","$1,265","$1,390","$1,251","$1,529","$1,670","$1,503","$1,837","$1,840","$1,656","$2,024"
12302,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,080",$972,"$1,188","$1,230","$1,107","$1,353","$1,490","$1,341","$1,639","$1,800","$1,620","$1,980","$1,980","$1,782","$2,178"
12303,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$970,$873,"$1,067","$1,110",$999,"$1,221","$1,340","$1,206","$1,474","$1,610","$1,449","$1,771","$1,780","$1,602","$1,958"
